,event_id,price,x,y
140,175,78.78,0,2
141,175,79.83,0,2
142,175,77.53,0,2
143,175,80.16,0,2
144,175,78.87,0,2
145,175,85.09,0,2
146,175,83.95,0,2
147,175,89.61,0,2
148,175,93.17,0,2
149,175,86.91,0,2
150,175,85.39,0,2
151,175,88.32,0,2
152,175,72.63,0,2
153,175,77.95,0,2
154,175,78.54,0,2
155,175,85.54,0,2
156,175,79.62,0,2
157,175,73.82,0,2
158,175,68.46,0,2
159,175,75.39,0,2
160,175,72.68,0,2
161,175,85.69,0,2
162,175,76.72,0,2
163,175,74.96,0,2
164,175,82.72,0,2
165,175,76.05,0,2
166,175,77.93,0,2
167,175,79.09,0,2
168,175,84.97,0,2
169,175,93.38,0,2
170,175,80.85,0,2
171,175,82.88,0,2
172,175,89.07,0,2
173,175,75.07,0,2
174,175,86.7,0,2
175,175,73.97,0,2
176,175,69.06,0,2
177,175,84.55,0,2
178,175,75.46,0,2
179,175,70.95,0,2
180,175,79.78,0,2
181,175,93.72,0,2
182,175,90.23,0,2
183,175,76.78,0,2
184,175,75.85,0,2
185,175,71.24,0,2
186,175,80.42,0,2
187,175,72.82,0,2
188,175,85.12,0,2
189,175,89.89,0,2
190,175,72.49,0,2
191,175,62.89,0,2
192,175,102.57,0,2
193,175,87.72,0,2
194,175,91.9,0,2
195,175,101.29,0,2
196,175,102.73,0,2
197,175,116.8,0,2
198,175,90.45,0,2
199,175,98.44,0,2
200,175,111.5,0,2
201,175,96.37,0,2
202,175,95.36,0,2
203,175,108.93,0,2
204,175,83.64,0,2
205,175,100.07,0,2
206,175,110.46,0,2
207,175,105.78,0,2
208,175,95.52,0,2
209,175,113.04,0,2
210,175,96.24,0,2
211,175,98.36,0,2
212,175,100.88,0,2
213,175,104.7,0,2
214,175,94.61,0,2
215,175,102.61,0,2
216,175,79.71,0,2
217,175,88.91,0,2
218,175,105.09,0,2
219,175,104.17,0,2
220,175,84.18,0,2
221,175,96.21,0,2
222,175,103.92,0,2
223,175,96.34,0,2
224,175,103.38,0,2
225,175,109.25,0,2
226,175,115.91,0,2
227,175,81.8,0,2
228,175,111.92,0,2
229,175,93.05,0,2
230,175,103.76,0,2
231,175,107.89,0,2
232,175,83.3,0,2
233,175,111.07,0,2
234,175,88.95,0,2
235,175,108.02,0,2
236,175,78.42,0,2
237,175,94.75,0,2
238,175,92.53,0,2
0,176,40.27,1,2
1,176,45.05,1,2
2,176,38.32,1,2
3,176,37.92,1,2
4,176,45.47,1,2
5,176,40.47,1,2
6,176,42.35,1,2
7,176,41.58,1,2
8,176,40.88,1,2
9,176,42.54,1,2
10,176,35.81,1,2
11,176,39.23,1,2
12,176,41.84,1,2
13,176,47.72,1,2
14,176,50.09,1,2
15,176,42.6,1,2
16,176,45.96,1,2
17,176,42.74,1,2
18,176,32.21,1,2
19,176,37.41,1,2
20,176,41.93,1,2
21,176,29.45,1,2
22,176,39.38,1,2
23,176,39.33,1,2
24,176,38.01,1,2
25,176,35.5,1,2
26,176,37.08,1,2
27,176,39.53,1,2
28,176,40.22,1,2
29,176,46.12,1,2
30,176,37.99,1,2
31,176,35.13,1,2
32,176,33.53,1,2
33,176,30.47,1,2
34,176,40.94,1,2
35,176,44.5,1,2
36,176,37.61,1,2
37,176,41.59,1,2
38,176,39.67,1,2
39,176,36.26,1,2
40,176,32.43,1,2
41,176,34.21,1,2
42,176,40.16,1,2
43,176,36.81,1,2
44,176,39.76,1,2
45,176,48.69,1,2
46,176,39.62,1,2
47,176,31.57,1,2
48,176,41.48,1,2
49,176,43.61,1,2
50,176,45.74,1,2
51,176,44.09,1,2
52,176,41.35,1,2
53,176,39.66,1,2
54,176,39.86,1,2
55,176,42.02,1,2
56,176,37.67,1,2
57,176,35.99,1,2
58,176,42.2,1,2
59,176,37.34,1,2
60,176,44.64,1,2
61,176,46.22,1,2
62,176,44.4,1,2
63,176,35.13,1,2
64,176,44.46,1,2
65,176,45.28,1,2
66,176,38.32,1,2
67,176,43.56,1,2
68,176,39.06,1,2
69,176,39.42,1,2
70,176,34.91,1,2
71,176,35.78,1,2
72,176,38.82,1,2
73,176,44.59,1,2
74,176,40.9,1,2
75,176,35.18,1,2
76,176,38.18,1,2
77,176,39.86,1,2
78,176,42.24,1,2
79,176,42.46,1,2
80,176,41.14,1,2
81,176,40.4,1,2
82,176,36.73,1,2
83,176,35.15,1,2
84,176,42.83,1,2
85,176,46.43,1,2
86,176,46.16,1,2
87,176,47.94,1,2
88,176,36.93,1,2
89,176,45.78,1,2
90,176,49.09,1,2
91,176,40.96,1,2
92,176,38.42,1,2
93,176,32.69,1,2
94,176,39.62,1,2
95,176,41.55,1,2
96,176,40.43,1,2
97,176,37.11,1,2
98,176,30.33,1,2
99,176,47.43,1,2
100,176,34.84,1,2
101,176,35.3,1,2
102,176,44.96,1,2
103,176,41.41,1,2
104,176,45.73,1,2
105,176,39.57,1,2
106,176,38.81,1,2
107,176,25.75,1,2
108,176,48.29,1,2
109,176,39.93,1,2
110,176,42.76,1,2
111,176,42.45,1,2
112,176,38.64,1,2
113,176,37.75,1,2
114,176,42.15,1,2
115,176,37.7,1,2
116,176,38.23,1,2
117,176,40.53,1,2
118,176,40.96,1,2
119,176,38.08,1,2
120,176,39.77,1,2
121,176,39.74,1,2
122,176,45.33,1,2
123,176,43.75,1,2
124,176,36.01,1,2
125,176,35.08,1,2
126,176,44.6,1,2
127,176,42.48,1,2
128,176,40.63,1,2
129,176,42.19,1,2
130,176,46.77,1,2
131,176,38.94,1,2
132,176,46.09,1,2
133,176,41.0,1,2
134,176,38.04,1,2
135,176,38.86,1,2
136,176,40.15,1,2
137,176,41.67,1,2
138,176,33.42,1,2
139,176,45.67,1,2
140,176,39.49,1,2
141,176,36.95,1,2
142,176,35.86,1,2
143,176,50.63,1,2
144,176,29.66,1,2
145,176,29.35,1,2
146,176,51.17,1,2
147,176,44.39,1,2
148,176,30.47,1,2
149,176,42.05,1,2
150,176,40.75,1,2
151,176,39.97,1,2
152,176,42.74,1,2
153,176,46.79,1,2
154,176,45.88,1,2
155,176,41.58,1,2
156,176,44.51,1,2
157,176,37.79,1,2
158,176,38.72,1,2
159,176,33.73,1,2
160,176,35.52,1,2
161,176,43.5,1,2
162,176,41.39,1,2
163,176,34.71,1,2
164,176,27.58,1,2
165,176,38.73,1,2
166,176,35.85,1,2
167,176,30.41,1,2
168,176,41.14,1,2
169,176,37.15,1,2
170,176,46.43,1,2
171,176,31.32,1,2
172,176,33.33,1,2
173,176,47.09,1,2
174,176,75.07,1,2
175,176,84.07,1,2
176,176,92.71,1,2
177,176,82.97,1,2
178,176,82.11,1,2
179,176,81.99,1,2
180,176,79.86,1,2
181,176,88.05,1,2
182,176,86.37,1,2
183,176,87.9,1,2
184,176,87.32,1,2
185,176,88.76,1,2
186,176,80.68,1,2
187,176,77.2,1,2
188,176,100.31,1,2
189,176,77.97,1,2
190,176,81.7,1,2
191,176,95.96,1,2
192,176,72.21,1,2
193,176,76.51,1,2
194,176,87.93,1,2
195,176,83.13,1,2
196,176,90.02,1,2
197,176,91.47,1,2
198,176,84.34,1,2
199,176,75.67,1,2
200,176,81.95,1,2
201,176,69.66,1,2
202,176,69.82,1,2
203,176,82.73,1,2
204,176,87.66,1,2
205,176,77.14,1,2
206,176,74.78,1,2
207,176,83.24,1,2
208,176,80.06,1,2
209,176,71.21,1,2
210,176,80.07,1,2
211,176,85.18,1,2
212,176,76.25,1,2
213,176,83.0,1,2
214,176,68.8,1,2
215,176,76.2,1,2
216,176,78.96,1,2
217,176,84.23,1,2
218,176,81.6,1,2
219,176,75.27,1,2
220,176,79.86,1,2
221,176,80.79,1,2
222,176,72.38,1,2
223,176,81.53,1,2
224,176,82.64,1,2
225,176,77.39,1,2
226,176,79.52,1,2
227,176,78.77,1,2
228,176,77.0,1,2
229,176,86.33,1,2
230,176,91.39,1,2
231,176,77.38,1,2
232,176,87.0,1,2
233,176,76.83,1,2
234,176,81.92,1,2
235,176,84.6,1,2
236,176,77.49,1,2
237,176,79.97,1,2
238,176,75.78,1,2
239,176,81.1,1,2
240,176,81.43,1,2
241,176,85.09,1,2
242,176,81.48,1,2
243,176,78.27,1,2
244,176,81.04,1,2
245,176,74.58,1,2
246,176,93.94,1,2
247,176,78.88,1,2
248,176,82.29,1,2
249,176,78.21,1,2
250,176,77.45,1,2
251,176,65.85,1,2
252,176,69.53,1,2
253,176,74.67,1,2
254,176,81.73,1,2
255,176,95.02,1,2
256,176,69.56,1,2
257,176,73.09,1,2
258,176,82.02,1,2
259,176,75.72,1,2
260,176,88.27,1,2
261,176,75.0,1,2
262,176,84.18,1,2
263,176,88.62,1,2
264,176,89.87,1,2
265,176,79.5,1,2
266,176,81.08,1,2
267,176,77.65,1,2
268,176,68.63,1,2
269,176,78.36,1,2
270,176,67.83,1,2
271,176,79.59,1,2
272,176,81.78,1,2
273,176,86.24,1,2
274,176,77.72,1,2
275,176,69.04,1,2
276,176,70.45,1,2
277,176,90.78,1,2
278,176,99.79,1,2
279,176,92.86,1,2
280,176,83.87,1,2
281,176,96.22,1,2
282,176,103.25,1,2
283,176,116.27,1,2
284,176,84.7,1,2
285,176,100.43,1,2
286,176,108.88,1,2
287,176,105.45,1,2
288,176,102.27,1,2
289,176,114.95,1,2
290,176,95.56,1,2
291,176,90.27,1,2
292,176,94.03,1,2
293,176,100.57,1,2
294,176,111.15,1,2
295,176,88.47,1,2
296,176,94.25,1,2
297,176,99.06,1,2
298,176,86.59,1,2
299,176,105.06,1,2
300,176,83.72,1,2
301,176,107.85,1,2
302,176,80.31,1,2
303,176,107.93,1,2
304,176,106.68,1,2
305,176,108.08,1,2
306,176,96.99,1,2
307,176,80.02,1,2
308,176,95.3,1,2
309,176,97.81,1,2
310,176,111.06,1,2
311,176,112.78,1,2
312,176,103.03,1,2
313,176,106.89,1,2
314,176,94.81,1,2
315,176,102.44,1,2
316,176,97.64,1,2
317,176,97.43,1,2
318,176,94.8,1,2
319,176,102.48,1,2
320,176,102.84,1,2
321,176,95.85,1,2
322,176,103.47,1,2
323,176,88.08,1,2
324,176,107.31,1,2
325,176,87.02,1,2
326,176,87.5,1,2
327,176,87.9,1,2
328,176,104.58,1,2
329,176,102.65,1,2
330,176,93.21,1,2
331,176,97.95,1,2
332,176,99.05,1,2
333,176,105.91,1,2
334,176,95.9,1,2
335,176,98.72,1,2
336,176,107.19,1,2
337,176,102.57,1,2
338,176,108.85,1,2
339,176,95.4,1,2
340,176,90.57,1,2
341,176,104.66,1,2
342,176,96.85,1,2
343,176,96.24,1,2
344,176,103.73,1,2
345,176,94.42,1,2
346,176,110.49,1,2
0,177,41.75,2,2
1,177,38.86,2,2
2,177,41.5,2,2
3,177,34.67,2,2
4,177,44.07,2,2
5,177,36.1,2,2
6,177,48.39,2,2
7,177,37.79,2,2
8,177,37.3,2,2
9,177,44.76,2,2
10,177,38.96,2,2
11,177,35.06,2,2
12,177,40.65,2,2
13,177,37.1,2,2
14,177,42.24,2,2
15,177,33.62,2,2
16,177,39.37,2,2
17,177,34.89,2,2
18,177,34.09,2,2
19,177,33.06,2,2
20,177,40.22,2,2
21,177,38.84,2,2
22,177,43.9,2,2
23,177,38.65,2,2
24,177,32.16,2,2
25,177,44.74,2,2
26,177,48.92,2,2
27,177,37.09,2,2
28,177,36.91,2,2
29,177,47.84,2,2
30,177,35.53,2,2
31,177,41.41,2,2
32,177,39.53,2,2
33,177,40.25,2,2
34,177,37.87,2,2
35,177,38.1,2,2
36,177,40.61,2,2
37,177,40.35,2,2
38,177,27.72,2,2
39,177,39.61,2,2
40,177,41.9,2,2
41,177,37.88,2,2
42,177,45.07,2,2
43,177,39.85,2,2
44,177,37.92,2,2
45,177,34.01,2,2
46,177,40.59,2,2
47,177,35.97,2,2
48,177,37.01,2,2
49,177,48.99,2,2
50,177,40.62,2,2
51,177,38.89,2,2
52,177,34.01,2,2
53,177,36.89,2,2
54,177,38.04,2,2
55,177,29.69,2,2
56,177,40.81,2,2
57,177,44.0,2,2
58,177,42.72,2,2
59,177,39.21,2,2
60,177,26.22,2,2
61,177,35.39,2,2
62,177,34.47,2,2
63,177,36.65,2,2
64,177,33.5,2,2
65,177,35.89,2,2
66,177,44.6,2,2
67,177,40.74,2,2
68,177,47.8,2,2
69,177,38.55,2,2
70,177,43.38,2,2
71,177,39.13,2,2
72,177,41.41,2,2
73,177,40.58,2,2
74,177,44.68,2,2
75,177,34.59,2,2
76,177,29.87,2,2
77,177,33.01,2,2
78,177,42.68,2,2
79,177,39.59,2,2
80,177,40.45,2,2
81,177,46.35,2,2
82,177,41.97,2,2
83,177,42.88,2,2
84,177,40.75,2,2
85,177,38.99,2,2
86,177,34.84,2,2
87,177,43.46,2,2
88,177,34.09,2,2
89,177,40.31,2,2
90,177,35.98,2,2
91,177,36.41,2,2
92,177,42.31,2,2
93,177,43.99,2,2
94,177,45.34,2,2
95,177,40.51,2,2
96,177,42.34,2,2
97,177,42.36,2,2
98,177,31.36,2,2
99,177,34.65,2,2
100,177,42.61,2,2
101,177,50.06,2,2
102,177,50.9,2,2
103,177,40.73,2,2
104,177,41.88,2,2
105,177,42.43,2,2
106,177,39.59,2,2
107,177,42.5,2,2
108,177,38.62,2,2
109,177,40.95,2,2
110,177,41.93,2,2
111,177,39.51,2,2
112,177,27.67,2,2
113,177,45.96,2,2
114,177,38.82,2,2
115,177,48.14,2,2
116,177,37.39,2,2
117,177,38.06,2,2
118,177,31.29,2,2
119,177,46.38,2,2
120,177,36.69,2,2
121,177,35.26,2,2
122,177,30.46,2,2
123,177,43.65,2,2
124,177,34.51,2,2
125,177,42.38,2,2
126,177,38.36,2,2
127,177,43.29,2,2
128,177,40.74,2,2
129,177,37.42,2,2
130,177,30.45,2,2
131,177,42.21,2,2
132,177,36.07,2,2
133,177,36.06,2,2
134,177,30.8,2,2
135,177,44.1,2,2
136,177,40.95,2,2
137,177,39.9,2,2
138,177,46.14,2,2
139,177,39.03,2,2
140,177,40.46,2,2
141,177,31.68,2,2
142,177,35.04,2,2
143,177,53.78,2,2
144,177,46.69,2,2
145,177,34.09,2,2
146,177,35.54,2,2
147,177,45.84,2,2
148,177,45.02,2,2
149,177,38.76,2,2
150,177,46.3,2,2
151,177,42.06,2,2
152,177,35.81,2,2
153,177,40.54,2,2
154,177,44.29,2,2
155,177,39.72,2,2
156,177,39.43,2,2
157,177,43.89,2,2
158,177,27.82,2,2
159,177,37.46,2,2
160,177,36.61,2,2
161,177,35.61,2,2
162,177,33.21,2,2
163,177,48.04,2,2
164,177,50.01,2,2
165,177,33.09,2,2
166,177,48.4,2,2
167,177,45.18,2,2
168,177,38.43,2,2
169,177,39.05,2,2
170,177,44.58,2,2
171,177,41.24,2,2
172,177,40.54,2,2
173,177,43.73,2,2
174,177,35.8,2,2
175,177,34.82,2,2
176,177,36.03,2,2
177,177,34.3,2,2
178,177,35.53,2,2
179,177,44.54,2,2
180,177,49.81,2,2
181,177,38.71,2,2
182,177,38.1,2,2
183,177,50.44,2,2
184,177,40.72,2,2
185,177,28.21,2,2
186,177,40.31,2,2
187,177,43.78,2,2
188,177,39.8,2,2
189,177,50.21,2,2
190,177,42.78,2,2
191,177,33.64,2,2
192,177,44.82,2,2
193,177,41.61,2,2
194,177,45.17,2,2
195,177,48.35,2,2
196,177,41.3,2,2
197,177,38.77,2,2
198,177,46.3,2,2
199,177,39.33,2,2
200,177,38.31,2,2
201,177,47.19,2,2
202,177,38.23,2,2
203,177,37.41,2,2
204,177,38.8,2,2
205,177,39.67,2,2
206,177,49.45,2,2
207,177,44.97,2,2
208,177,46.84,2,2
209,177,40.19,2,2
210,177,48.36,2,2
211,177,40.78,2,2
212,177,41.58,2,2
213,177,43.98,2,2
214,177,46.15,2,2
215,177,45.64,2,2
216,177,50.38,2,2
217,177,45.91,2,2
218,177,40.41,2,2
219,177,43.32,2,2
220,177,44.42,2,2
221,177,43.52,2,2
222,177,38.58,2,2
223,177,45.54,2,2
224,177,43.52,2,2
225,177,40.08,2,2
226,177,41.9,2,2
227,177,37.8,2,2
228,177,38.93,2,2
229,177,34.47,2,2
230,177,41.35,2,2
231,177,36.02,2,2
232,177,38.13,2,2
233,177,48.59,2,2
234,177,41.75,2,2
235,177,41.21,2,2
236,177,45.95,2,2
237,177,41.11,2,2
238,177,35.93,2,2
239,177,43.26,2,2
240,177,45.36,2,2
241,177,45.76,2,2
242,177,46.5,2,2
243,177,33.62,2,2
244,177,44.26,2,2
245,177,43.61,2,2
246,177,41.47,2,2
247,177,43.61,2,2
248,177,37.33,2,2
249,177,33.26,2,2
250,177,40.99,2,2
251,177,42.6,2,2
252,177,37.4,2,2
253,177,38.98,2,2
254,177,41.68,2,2
255,177,47.84,2,2
256,177,39.7,2,2
257,177,34.94,2,2
258,177,46.73,2,2
259,177,39.91,2,2
260,177,36.54,2,2
261,177,41.53,2,2
262,177,29.51,2,2
263,177,41.53,2,2
264,177,45.32,2,2
265,177,37.38,2,2
266,177,45.53,2,2
267,177,44.8,2,2
268,177,39.54,2,2
269,177,48.01,2,2
270,177,36.35,2,2
271,177,37.86,2,2
272,177,45.53,2,2
273,177,46.48,2,2
274,177,36.48,2,2
275,177,34.48,2,2
276,177,28.26,2,2
277,177,41.75,2,2
278,177,41.06,2,2
279,177,43.59,2,2
280,177,33.53,2,2
281,177,39.64,2,2
282,177,40.3,2,2
283,177,36.19,2,2
284,177,42.05,2,2
285,177,52.19,2,2
286,177,35.5,2,2
287,177,37.08,2,2
288,177,43.29,2,2
289,177,48.57,2,2
290,177,50.73,2,2
291,177,41.73,2,2
292,177,42.23,2,2
293,177,37.64,2,2
294,177,31.0,2,2
295,177,36.58,2,2
296,177,36.59,2,2
297,177,36.72,2,2
298,177,40.46,2,2
299,177,41.21,2,2
300,177,34.89,2,2
301,177,44.4,2,2
302,177,31.69,2,2
303,177,41.71,2,2
304,177,33.22,2,2
305,177,39.95,2,2
306,177,44.59,2,2
307,177,44.69,2,2
308,177,42.04,2,2
309,177,38.25,2,2
310,177,43.22,2,2
311,177,76.36,2,2
312,177,75.91,2,2
313,177,71.43,2,2
314,177,95.47,2,2
315,177,76.7,2,2
316,177,83.18,2,2
317,177,86.71,2,2
318,177,92.7,2,2
319,177,87.37,2,2
320,177,74.15,2,2
321,177,66.1,2,2
322,177,88.32,2,2
323,177,80.37,2,2
324,177,84.13,2,2
325,177,88.26,2,2
326,177,74.17,2,2
327,177,72.97,2,2
328,177,81.21,2,2
329,177,83.42,2,2
330,177,69.34,2,2
331,177,77.89,2,2
332,177,82.62,2,2
333,177,85.97,2,2
334,177,88.26,2,2
335,177,74.59,2,2
336,177,92.67,2,2
337,177,78.64,2,2
338,177,68.99,2,2
339,177,86.3,2,2
340,177,73.43,2,2
341,177,88.43,2,2
342,177,70.49,2,2
343,177,80.79,2,2
344,177,85.97,2,2
345,177,75.43,2,2
346,177,89.34,2,2
347,177,88.94,2,2
348,177,93.29,2,2
349,177,80.29,2,2
350,177,88.81,2,2
351,177,78.85,2,2
352,177,73.0,2,2
353,177,85.44,2,2
354,177,85.75,2,2
355,177,78.59,2,2
356,177,74.45,2,2
357,177,75.73,2,2
358,177,79.34,2,2
359,177,71.77,2,2
360,177,91.23,2,2
361,177,89.28,2,2
362,177,78.79,2,2
363,177,83.87,2,2
364,177,88.82,2,2
365,177,78.67,2,2
366,177,63.2,2,2
367,177,75.08,2,2
368,177,71.15,2,2
369,177,89.85,2,2
370,177,81.03,2,2
371,177,86.09,2,2
372,177,81.58,2,2
373,177,78.57,2,2
374,177,83.32,2,2
375,177,86.21,2,2
376,177,80.12,2,2
377,177,89.9,2,2
378,177,65.43,2,2
379,177,69.39,2,2
380,177,79.82,2,2
381,177,88.26,2,2
382,177,83.75,2,2
383,177,85.39,2,2
384,177,79.66,2,2
385,177,73.59,2,2
386,177,82.34,2,2
387,177,82.5,2,2
388,177,70.05,2,2
389,177,81.55,2,2
390,177,78.35,2,2
391,177,76.62,2,2
392,177,78.9,2,2
393,177,78.06,2,2
394,177,95.88,2,2
395,177,73.07,2,2
396,177,76.86,2,2
397,177,84.82,2,2
398,177,85.38,2,2
399,177,77.86,2,2
400,177,72.07,2,2
401,177,84.4,2,2
402,177,80.58,2,2
403,177,78.1,2,2
404,177,78.33,2,2
405,177,75.52,2,2
406,177,85.93,2,2
407,177,81.05,2,2
408,177,95.17,2,2
409,177,80.46,2,2
410,177,80.78,2,2
411,177,81.22,2,2
412,177,73.91,2,2
413,177,76.15,2,2
414,177,83.97,2,2
415,177,76.92,2,2
416,177,89.65,2,2
417,177,73.39,2,2
418,177,82.01,2,2
419,177,81.88,2,2
420,177,84.12,2,2
421,177,69.61,2,2
422,177,84.61,2,2
423,177,85.66,2,2
424,177,68.57,2,2
425,177,89.61,2,2
426,177,83.69,2,2
427,177,74.87,2,2
428,177,62.62,2,2
429,177,74.55,2,2
430,177,81.97,2,2
431,177,73.08,2,2
432,177,78.85,2,2
433,177,71.28,2,2
434,177,71.51,2,2
435,177,67.01,2,2
436,177,83.01,2,2
437,177,72.13,2,2
438,177,73.49,2,2
439,177,79.58,2,2
440,177,94.59,2,2
441,177,78.23,2,2
442,177,72.24,2,2
443,177,77.77,2,2
444,177,79.03,2,2
445,177,91.39,2,2
446,177,82.58,2,2
447,177,92.38,2,2
448,177,92.94,2,2
449,177,82.27,2,2
450,177,72.49,2,2
451,177,76.39,2,2
452,177,72.79,2,2
453,177,83.73,2,2
454,177,80.65,2,2
455,177,77.27,2,2
456,177,73.33,2,2
457,177,74.64,2,2
458,177,82.86,2,2
459,177,87.93,2,2
460,177,80.35,2,2
461,177,76.95,2,2
462,177,75.37,2,2
463,177,71.88,2,2
464,177,85.76,2,2
465,177,77.81,2,2
466,177,75.02,2,2
467,177,86.06,2,2
468,177,73.58,2,2
469,177,86.65,2,2
470,177,82.51,2,2
471,177,83.06,2,2
472,177,77.65,2,2
473,177,83.14,2,2
474,177,64.13,2,2
475,177,74.49,2,2
476,177,81.31,2,2
477,177,91.99,2,2
478,177,85.69,2,2
479,177,72.41,2,2
480,177,75.6,2,2
481,177,70.74,2,2
482,177,82.81,2,2
483,177,73.56,2,2
484,177,74.3,2,2
485,177,77.8,2,2
486,177,69.62,2,2
487,177,68.24,2,2
488,177,74.41,2,2
489,177,79.73,2,2
490,177,91.32,2,2
491,177,85.88,2,2
492,177,94.61,2,2
493,177,76.1,2,2
494,177,77.23,2,2
495,177,82.6,2,2
496,177,92.06,2,2
497,177,76.82,2,2
498,177,100.73,2,2
499,177,108.15,2,2
500,177,107.0,2,2
501,177,102.71,2,2
502,177,104.3,2,2
503,177,107.77,2,2
504,177,82.24,2,2
505,177,112.33,2,2
506,177,104.28,2,2
507,177,111.77,2,2
508,177,113.45,2,2
509,177,102.42,2,2
510,177,106.38,2,2
511,177,105.93,2,2
512,177,86.0,2,2
513,177,101.58,2,2
514,177,105.19,2,2
515,177,96.02,2,2
516,177,104.37,2,2
517,177,108.35,2,2
518,177,108.22,2,2
519,177,100.56,2,2
520,177,110.79,2,2
521,177,95.42,2,2
522,177,116.47,2,2
523,177,92.91,2,2
524,177,101.51,2,2
525,177,118.03,2,2
526,177,105.48,2,2
527,177,108.25,2,2
528,177,98.76,2,2
529,177,100.9,2,2
530,177,97.25,2,2
531,177,114.84,2,2
532,177,111.3,2,2
533,177,106.83,2,2
534,177,92.58,2,2
535,177,104.41,2,2
536,177,104.92,2,2
537,177,93.34,2,2
538,177,113.69,2,2
539,177,70.67,2,2
540,177,97.58,2,2
541,177,103.44,2,2
542,177,91.12,2,2
543,177,83.91,2,2
544,177,100.4,2,2
545,177,103.0,2,2
546,177,83.82,2,2
547,177,100.02,2,2
548,177,84.21,2,2
549,177,109.12,2,2
550,177,101.05,2,2
551,177,105.26,2,2
552,177,103.27,2,2
553,177,102.28,2,2
554,177,108.24,2,2
555,177,91.39,2,2
556,177,103.28,2,2
557,177,108.72,2,2
558,177,92.54,2,2
559,177,91.08,2,2
560,177,118.47,2,2
561,177,97.61,2,2
562,177,107.72,2,2
563,177,108.23,2,2
564,177,110.95,2,2
565,177,107.26,2,2
566,177,114.18,2,2
567,177,116.49,2,2
568,177,94.64,2,2
569,177,107.18,2,2
570,177,101.29,2,2
571,177,104.12,2,2
572,177,92.13,2,2
573,177,95.57,2,2
574,177,90.97,2,2
575,177,100.61,2,2
576,177,98.69,2,2
577,177,89.4,2,2
578,177,109.05,2,2
579,177,102.27,2,2
580,177,102.58,2,2
581,177,94.09,2,2
582,177,97.02,2,2
583,177,106.9,2,2
584,177,98.76,2,2
585,177,92.28,2,2
586,177,85.21,2,2
587,177,107.55,2,2
588,177,96.52,2,2
589,177,117.07,2,2
590,177,103.07,2,2
591,177,100.77,2,2
592,177,92.12,2,2
593,177,103.45,2,2
594,177,102.47,2,2
595,177,95.97,2,2
596,177,112.57,2,2
597,177,86.72,2,2
598,177,112.66,2,2
599,177,96.18,2,2
600,177,104.11,2,2
601,177,111.98,2,2
602,177,104.16,2,2
603,177,100.48,2,2
604,177,101.55,2,2
605,177,96.09,2,2
606,177,101.02,2,2
607,177,93.67,2,2
608,177,97.34,2,2
609,177,93.64,2,2
610,177,89.81,2,2
611,177,104.18,2,2
612,177,114.28,2,2
613,177,105.2,2,2
614,177,106.75,2,2
615,177,104.74,2,2
616,177,106.11,2,2
617,177,105.79,2,2
618,177,101.17,2,2
619,177,95.05,2,2
620,177,90.92,2,2
621,177,89.48,2,2
0,178,36.66,3,2
1,178,45.8,3,2
2,178,45.15,3,2
3,178,38.74,3,2
4,178,42.88,3,2
5,178,37.67,3,2
6,178,30.97,3,2
7,178,36.3,3,2
8,178,35.41,3,2
9,178,44.29,3,2
10,178,43.82,3,2
11,178,37.48,3,2
12,178,45.27,3,2
13,178,34.92,3,2
14,178,45.57,3,2
15,178,41.66,3,2
16,178,34.23,3,2
17,178,33.04,3,2
18,178,33.81,3,2
19,178,43.06,3,2
20,178,43.4,3,2
21,178,34.61,3,2
22,178,36.86,3,2
23,178,32.21,3,2
24,178,46.83,3,2
25,178,33.5,3,2
26,178,39.03,3,2
27,178,36.47,3,2
28,178,50.36,3,2
29,178,51.9,3,2
30,178,42.74,3,2
31,178,33.88,3,2
32,178,45.34,3,2
33,178,41.14,3,2
34,178,43.03,3,2
35,178,37.89,3,2
36,178,34.39,3,2
37,178,44.99,3,2
38,178,44.98,3,2
39,178,35.86,3,2
40,178,34.96,3,2
41,178,40.6,3,2
42,178,33.18,3,2
43,178,42.89,3,2
44,178,56.17,3,2
45,178,30.44,3,2
46,178,39.58,3,2
47,178,40.08,3,2
48,178,42.22,3,2
49,178,46.26,3,2
50,178,38.48,3,2
51,178,40.5,3,2
52,178,36.56,3,2
53,178,46.92,3,2
54,178,35.97,3,2
55,178,37.86,3,2
56,178,45.5,3,2
57,178,37.81,3,2
58,178,37.13,3,2
59,178,44.38,3,2
60,178,34.79,3,2
61,178,40.51,3,2
62,178,36.32,3,2
63,178,33.34,3,2
64,178,36.72,3,2
65,178,41.52,3,2
66,178,32.86,3,2
67,178,43.11,3,2
68,178,38.44,3,2
69,178,31.17,3,2
70,178,43.24,3,2
71,178,42.78,3,2
72,178,33.12,3,2
73,178,40.27,3,2
74,178,42.89,3,2
75,178,44.32,3,2
76,178,29.31,3,2
77,178,39.09,3,2
78,178,36.06,3,2
79,178,30.93,3,2
80,178,42.24,3,2
81,178,41.01,3,2
82,178,39.91,3,2
83,178,43.26,3,2
84,178,46.14,3,2
85,178,39.41,3,2
86,178,38.0,3,2
87,178,41.7,3,2
88,178,30.67,3,2
89,178,37.4,3,2
90,178,41.61,3,2
91,178,45.35,3,2
92,178,48.24,3,2
93,178,45.15,3,2
94,178,32.76,3,2
95,178,33.08,3,2
96,178,50.46,3,2
